"AMR.genotypes","SNP_cluster_group","USregion","season","collection.yr","min_SNP","Isolation_Group"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","winter","2017",-0.0957965985434123,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2017",-0.673313466860922,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2017",-0.384555032702167,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","summer","2017",-0.384555032702167,6
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","autumn","2017",-0.384555032702167,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","autumn","2017",-0.24017581562279,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","autumn","2017",-0.673313466860922,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","autumn","2017",-0.384555032702167,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","autumn","2017",-0.673313466860922,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2018",-0.384555032702167,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2018",-0.528934249781544,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","spring","2010",-0.673313466860922,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","spring","2010",-0.673313466860922,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","spring","2010",-0.528934249781544,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2019",-0.528934249781544,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2019",-0.528934249781544,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",-0.0957965985434123,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.481720269774097,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.192961835615342,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.33734105269472,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.770478703932852,10
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.192961835615342,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",-0.0957965985434123,9
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",1.34799557225036,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",1.78113322348849,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",-0.24017581562279,9
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",-0.24017581562279,9
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.481720269774097,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.481720269774097,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.192961835615342,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",1.92551244056787,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.770478703932852,10
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.33734105269472,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",-0.24017581562279,2
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",1.92551244056787,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.192961835615342,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.914857921012229,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.192961835615342,9
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2020",0.770478703932852,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2020",-0.0957965985434123,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2020",-0.24017581562279,2
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2020",-0.528934249781544,8
"fosX=COMPLETE,lin=COMPLETE","other","other","winter","2020",-0.384555032702167,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2020",1.78113322348849,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2020",-0.528934249781544,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2020",-0.673313466860922,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2020",-0.528934249781544,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2020",-0.528934249781544,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2020",-0.528934249781544,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2020",0.0485826185359651,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2020",-0.0957965985434123,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2020",-0.673313466860922,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2020",-0.528934249781544,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2020",-0.384555032702167,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2020",-0.528934249781544,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2020",-0.528934249781544,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2020",-0.24017581562279,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2020",-0.528934249781544,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2021",-0.384555032702167,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2020",-0.673313466860922,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2021",-0.384555032702167,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2020",-0.24017581562279,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2021",0.0485826185359651,1
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2021",1.49237478932974,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2021",-0.528934249781544,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","summer","2013",-0.673313466860922,3
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","summer","2013",-0.673313466860922,3
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","spring","2013",0.0485826185359651,2
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2017",-0.528934249781544,3
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2017",-0.24017581562279,3
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","spring","2013",-0.0957965985434123,2
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","spring","2013",-0.0957965985434123,2
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2018",2.93616696012351,3
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","west","summer","2012",2.06989165764725,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.33734105269472,9
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.0485826185359651,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",-0.528934249781544,9
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.192961835615342,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.192961835615342,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.0485826185359651,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",4.81309678215542,2
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",-0.24017581562279,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",3.51368382844102,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",-0.384555032702167,9
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",-0.384555032702167,9
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",-0.24017581562279,9
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",-0.384555032702167,9
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.33734105269472,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",-0.384555032702167,9
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.33734105269472,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",3.22492539428227,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",-0.24017581562279,4
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",-0.528934249781544,9
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.192961835615342,9
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",-0.24017581562279,9
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","west","winter","2022",-0.673313466860922,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","west","winter","2022",-0.673313466860922,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","summer","2022",-0.673313466860922,3
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","other","summer","2013",-0.384555032702167,3
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","other","autumn","2013",1.20361635517098,3
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","other","autumn","2013",-0.24017581562279,3
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","other","autumn","2013",2.64740852596476,3
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","south","autumn","2012",-0.384555032702167,10
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2012",-0.0957965985434123,10
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2011",0.481720269774097,10
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","other","autumn","2014",-0.528934249781544,3
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","other","autumn","2014",2.21427087472663,3
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","other","summer","2015",0.770478703932852,3
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","other","summer","2015",1.78113322348849,3
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2015",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2015",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","other","winter","2016",1.92551244056787,3
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","other","summer","2016",-0.528934249781544,3
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","other","summer","2016",-0.673313466860922,3
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","other","autumn","2016",1.34799557225036,3
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","other","autumn","2017",3.08054617720289,3
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","other","spring","2012",-0.0957965985434123,10
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","other","spring","2013",-0.384555032702167,3
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2016",-0.384555032702167,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2016",-0.384555032702167,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2016",3.08054617720289,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2016",0.0485826185359651,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2016",0.0485826185359651,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2016",2.21427087472663,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2016",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2016",0.770478703932852,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2016",-0.384555032702167,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2016",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2016",0.481720269774097,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2016",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2016",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2016",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2016",-0.384555032702167,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2014",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2016",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2016",-0.0957965985434123,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2016",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2016",2.358650091806,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2013",2.21427087472663,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2012",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2013",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2012",0.626099486853475,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2012",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2013",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2012",1.20361635517098,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2012",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2013",1.20361635517098,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2013",0.626099486853475,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2013",1.63675400640912,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2012",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2012",1.05923713809161,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2012",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2012",1.34799557225036,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2012",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2013",0.192961835615342,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2012",-0.0957965985434123,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2012",-0.0957965985434123,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2012",0.33734105269472,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2012",0.33734105269472,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2013",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2012",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2013",3.08054617720289,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2013",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2012",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2013",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2012",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2012",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2012",0.770478703932852,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2012",0.914857921012229,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2012",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2012",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2013",0.0485826185359651,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2013",1.63675400640912,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2012",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2013",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2012",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2013",-0.384555032702167,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2012",0.481720269774097,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2012",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2016",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2015",0.33734105269472,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2013",-0.384555032702167,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2015",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2014",1.49237478932974,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2015",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2015",2.79178774304414,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2014",1.49237478932974,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2015",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2014",1.78113322348849,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2016",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2016",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2016",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2016",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2016",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2016",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2016",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2015",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2016",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE,lin=MISTRANSLATION","PDS000058430.33","west","autumn","2015",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2016",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2016",0.33734105269472,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2016",2.79178774304414,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2016",0.192961835615342,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2012",-0.384555032702167,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2012",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2012",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2013",1.92551244056787,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2013",-0.384555032702167,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2013",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2016",-0.384555032702167,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2016",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2012",2.79178774304414,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2012",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE,lin=PARTIAL_END_OF_CONTIG","PDS000058430.33","west","summer","2012",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2012",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2014",-0.0957965985434123,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2016",3.22492539428227,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2014",0.0485826185359651,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2014",2.79178774304414,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2016",0.770478703932852,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2016",0.770478703932852,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2014",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2016",0.33734105269472,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2014",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2016",0.626099486853475,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2015",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2015",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2014",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2014",-0.0957965985434123,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2016",0.914857921012229,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2015",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2015",0.0485826185359651,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2015",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2015",2.21427087472663,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2015",1.34799557225036,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2015",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2014",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2015",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2014",0.914857921012229,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2014",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2014",0.770478703932852,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2014",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2014",2.21427087472663,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2014",0.0485826185359651,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2015",1.05923713809161,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2015",1.34799557225036,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2015",0.33734105269472,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2015",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2015",1.49237478932974,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2015",2.21427087472663,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2015",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2015",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2015",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2016",1.34799557225036,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2016",3.08054617720289,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2016",1.34799557225036,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","summer","2012",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2015",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2016",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2016",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2014",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","autumn","2014",-0.0957965985434123,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2016",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2014",1.63675400640912,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2016",0.626099486853475,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2015",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2014",2.79178774304414,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2014",0.770478703932852,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2016",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2015",0.626099486853475,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2016",1.20361635517098,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","spring","2015",-0.0957965985434123,5
"fosX=COMPLETE,lin=COMPLETE","PDS000058430.33","west","winter","2015",-0.673313466860922,5
